path,file_size,compressed_size,status,reason
docs/platform/todo/PLATFORM_DEVELOPMENT_TODO_SERVICES_SQL24_EXECUTION_RESULT_INTAKE_2026_05_09.md,1241,625,quarantine,historical_docs_replaced_by_summary
docs/platform/todo/PLATFORM_DEVELOPMENT_TODO_SERVICES_STORAGE_BUCKET_INTAKE_2026_05_08.md,1000,511,quarantine,historical_docs_replaced_by_summary
docs/platform/todo/PLATFORM_DEVELOPMENT_TODO_SERVICES_STORAGE_FUNCTIONS_INTEGRATION_2026_05_08.md,1099,545,quarantine,historical_docs_replaced_by_summary
docs/platform/todo/PLATFORM_DEVELOPMENT_TODO_SERVICES_TAXONOMY_APPROVAL_REVIEWED_SEED_2026_05_09.md,1416,711,quarantine,historical_docs_replaced_by_summary
docs/platform/todo/PLATFORM_DEVELOPMENT_TODO_SERVICES_WORKSPACE_2026_05_08.md,2076,1012,quarantine,historical_docs_replaced_by_summary
docs/platform/todo/PLATFORM_DEVELOPMENT_TODO_UNIT_PATH_RESERVED_SEGMENTS_HOTFIX_2026_05_09.md,450,309,quarantine,historical_docs_replaced_by_summary
docs/platform/TODO_PLATFORM_REORGANIZATION_NEXT_STEPS.md,735,435,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/BROWSER_SMOKE_PATHS_N2_2_2026_05_13.md,1149,579,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/PUBLIC_TRACKING_PRIVACY_VISUAL_CHECK_N2_2_2026_05_13.md,895,503,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/ROLE_BASED_BROWSER_UAT_MATRIX_N2_2_2026_05_13.md,3693,1384,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_A_PLATFORM_RUNTIME_STABILIZATION_2026_05_09.md,2059,890,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_B_AWQAF_SYSTEM_WAQF_ASSETS_INTEGRATION_INTAKE_2026_05_09.md,1866,887,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_C_ADMIN_SIDEBAR_PLATFORM_CENTERS_REALIGNMENT_2026_05_09.md,2321,877,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_D_PUBLIC_FRONTEND_FULL_BUILDOUT_2026_05_09.md,1016,497,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_E_CROSS_SYSTEM_INTEGRATION_2026_05_09.md,833,514,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_F_OPERATIONAL_MATURITY_2026_05_09.md,1389,672,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_G1_CONTAINER_MINHEIGHT_COMPILE_FIX_2026_05_10.md,1100,589,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_G_PUBLIC_ADMIN_PAGES_COMPLETION_2026_05_10.md,1328,525,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_N2_4_2_ANALYZER_RETEST_INFO_CLEANUP_2026_05_13.md,1437,740,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_MEGA_BATCH_N2_4_5_FINAL_ANALYZER_SINGLE_ISSUE_HOTFIX_2026_05_13.md,861,512,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_DYNAMIC_HOMEPAGE_DB_SCOPE_CORRECTION_2026_05_09.md,1457,650,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_DYNAMIC_HOME_SERVICES_CATALOG_RENDERER_CORRECTION_2026_05_09.md,1306,618,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_PUBLIC_SERVICES_CATALOG_ACTUAL_RESULT_2026_05_08.md,591,353,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_PUBLIC_SERVICES_CATALOG_COMPLETION_RESULT_2026_05_08.md,743,413,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_PUBLIC_SERVICES_CATALOG_PENDING_RESULT_2026_05_08.md,419,262,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_4G_ADMIN_VISIBILITY_RESULT_HANDOFF_2026_05_09.md,2549,968,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_ADMIN_QUEUE_2026_05_08.md,915,523,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_APPROVED_SEED_EXECUTION_2026_05_09.md,1575,748,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_CATALOG_TAXONOMY_SEED_READINESS_2026_05_09.md,771,402,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_COLUMNS_POLICIES_RESULT_INTEGRATION_2026_05_08.md,701,418,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_COMPLAINT_ATTACHMENT_COLUMNS_2026_05_08.md,578,317,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_COMPLAINT_POLICIES_INTEGRATION_2026_05_08.md,647,356,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_DEEP_PROJECT_FILE_AUDIT_2026_05_09.md,874,411,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_DYNAMIC_HOME_SECTION_SEED_REVIEW_2026_05_09.md,1271,610,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_EXISTING_SCHEMA_INTEGRATION_REVIEW_2026_05_08.md,1106,560,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_FINAL_SEED_APPROVAL_2026_05_09.md,1379,707,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_ICON_FIX_2026_05_08.md,857,477,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_PRODUCTION_DATA_READINESS_2026_05_08.md,1260,628,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_PRODUCTION_PREFLIGHT_RESULT_INTAKE_2026_05_08.md,679,400,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_PUBLIC_SERVICES_COLUMNS_2026_05_08.md,617,358,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_REQUEST_DATA_CONTRACT_2026_05_08.md,1198,490,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_RUNTIME_CATALOG_ADMIN_VISIBILITY_2026_05_09.md,2086,955,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_SCOPE_CORRECTION_UNIT_ROUTES_2026_05_09.md,1417,596,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_SOURCE_OF_TRUTH_WIRING_2026_05_09.md,2942,1070,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_SQL24_EXECUTION_RESULT_INTAKE_2026_05_09.md,2151,1007,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_STORAGE_BUCKET_INTAKE_2026_05_08.md,558,323,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_STORAGE_FUNCTIONS_INTEGRATION_2026_05_08.md,625,356,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_TAXONOMY_APPROVAL_REVIEWED_SEED_2026_05_09.md,1537,772,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_SERVICES_WORKSPACE_REFINEMENT_2026_05_08.md,1202,582,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_PLATFORM_UNIT_PATH_RESERVED_SEGMENTS_HOTFIX_2026_05_09.md,1319,622,quarantine,historical_docs_replaced_by_summary
docs/platform/uat/UAT_POST_F_OPERATIONAL_BROWSER_UAT_ANALYZER_DEBT_2026_05_09.md,808,487,quarantine,historical_docs_replaced_by_summary
docs/platform/V45_ADMIN_ROUTE_COLLISION_AND_UI_FIX_2026_04_15.md,937,530,quarantine,historical_docs_replaced_by_summary
docs/platform/V46_PUBLIC_MENU_REAL_PAGES_AND_LINK_AUDIT_2026_04_15.md,2953,1049,quarantine,historical_docs_replaced_by_summary
docs/platform/V47_PUBLIC_PAGES_ADMIN_WORKSPACES_2026_04_15.md,1672,720,quarantine,historical_docs_replaced_by_summary
docs/platform/V51_BATCH_A_SITE_PAGES_CLOSURE.md,1813,836,quarantine,historical_docs_replaced_by_summary
docs/platform/V52_BATCH_B_SITE_PAGES_SERVICES_CLOSURE.md,950,481,quarantine,historical_docs_replaced_by_summary
docs/platform/V53_BATCH1_CMS_ONLY_MINISTER_SOURCE_ALIGNMENT_2026_04_16.md,531,337,quarantine,historical_docs_replaced_by_summary
docs/platform/V57_TASKS_SYSTEM_DUPLICATE_HOME_PLATFORM_CLEANUP_2026_04_16.md,2786,939,quarantine,historical_docs_replaced_by_summary
docs/platform/V60_PWF_CONTENT_PAGES_SPLIT_2026_04_16.md,641,351,quarantine,historical_docs_replaced_by_summary
docs/platform/V65_SERVICES_ESERVICES_HYBRID_ADMIN_CLOSURE_2026_04_16.md,981,500,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_DYNAMIC_HOMEPAGE_DB_SCOPE_CORRECTION_2026_05_09.md,846,459,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_DYNAMIC_HOME_SERVICES_CATALOG_RENDERER_CORRECTION_2026_05_09.md,849,462,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_PUBLIC_SERVICES_CATALOG_ACTUAL_RESULT_2026_05_08.md,281,191,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_PUBLIC_SERVICES_CATALOG_COMPLETION_RESULT_2026_05_08.md,516,288,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_PUBLIC_SERVICES_CATALOG_PENDING_RESULT_2026_05_08.md,297,195,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_ADMIN_QUEUE_2026_05_08.md,836,455,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_APPROVED_SEED_EXECUTION_2026_05_09.md,853,486,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_CATALOG_TAXONOMY_SEED_READINESS_2026_05_09.md,583,328,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_COLUMNS_POLICIES_RESULT_INTEGRATION_2026_05_08.md,438,276,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_COMPLAINT_ATTACHMENT_COLUMNS_2026_05_08.md,334,210,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_COMPLAINT_POLICIES_INTEGRATION_2026_05_08.md,287,189,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_DEEP_PROJECT_FILE_AUDIT_2026_05_09.md,691,402,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_DYNAMIC_HOME_SECTION_SEED_REVIEW_2026_05_09.md,804,430,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_EXISTING_SCHEMA_INTEGRATION_REVIEW_2026_05_08.md,368,250,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_FINAL_SEED_APPROVAL_2026_05_09.md,913,478,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_ICON_FIX_2026_05_08.md,480,343,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_PRODUCTION_DATA_READINESS_2026_05_08.md,577,319,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_PRODUCTION_PREFLIGHT_RESULT_INTAKE_2026_05_08.md,518,318,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_PUBLIC_SERVICES_COLUMNS_2026_05_08.md,270,186,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_REQUEST_DATA_CONTRACT_2026_05_08.md,598,355,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_SCOPE_CORRECTION_UNIT_ROUTES_2026_05_09.md,745,426,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_SOURCE_OF_TRUTH_WIRING_2026_05_09.md,1051,532,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_SQL24_EXECUTION_RESULT_INTAKE_2026_05_09.md,1151,581,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_STORAGE_BUCKET_INTAKE_2026_05_08.md,251,160,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_STORAGE_FUNCTIONS_INTEGRATION_2026_05_08.md,476,270,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_TAXONOMY_APPROVAL_REVIEWED_SEED_2026_05_09.md,781,430,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_SERVICES_WORKSPACE_REFINEMENT_2026_05_08.md,796,455,quarantine,historical_docs_replaced_by_summary
docs/platform/verification/STATIC_VERIFICATION_PLATFORM_UNIT_PATH_RESERVED_SEGMENTS_HOTFIX_2026_05_09.md,872,467,quarantine,historical_docs_replaced_by_summary
docs/platform_access/password_recovery_same_tab_url_sanitizer/README.md,1585,881,quarantine,historical_docs_replaced_by_summary
docs/platform_access_gateway/NEXT_STEPS_PRODUCTION_GATE_2026_06_04.md,519,329,quarantine,historical_docs_replaced_by_summary
docs/platform_access_gateway/STAGING_CERTIFICATION_DECISION_2026_06_04.md,2220,1241,quarantine,historical_docs_replaced_by_summary
docs/platform_access_gateway/UAT_MATRIX_FINAL_STATUS_2026_06_04.md,1663,871,quarantine,historical_docs_replaced_by_summary
docs/platform_access_gateway_uat_evidence_intake_rpc400/PLATFORM_ACCESS_GATEWAY_UAT_EVIDENCE_INTAKE_RPC400.md,1973,919,quarantine,historical_docs_replaced_by_summary
docs/platform_access_gateway_uat_evidence_intake_rpc400/USER_SCOPE_ASSIGNMENTS_RPC400_SAFE_FALLBACK_HOTFIX.md,1198,607,quarantine,historical_docs_replaced_by_summary
docs/platform_access_password_recovery/RESET_UPDATE_SESSION_SAME_PASSWORD_HOTFIX_2026_06_04.md,1124,629,quarantine,historical_docs_replaced_by_summary
docs/platform_access_password_recovery_supplement/README.md,1483,785,quarantine,historical_docs_replaced_by_summary
docs/platform_access_password_recovery_supplement/source_handoff/PLATFORM_PASSWORD_RECOVERY_PROCEDURES_SUPPLEMENT_FROM_AWQAF_SYSTEM_6_2026_06_04.md,12244,4045,quarantine,historical_docs_replaced_by_summary
docs/platform_access_password_recovery_supplement/source_handoff/PLATFORM_PASSWORD_RECOVERY_UAT_CHECKLIST_2026_06_04.json,1012,509,quarantine,historical_docs_replaced_by_summary
docs/platform_access_password_recovery_supplement/source_handoff/PLATFORM_UNIFIED_AUTH_LOGIN_RECOVERY_ERRORS_HANDOFF_V2_2026_06_04.md,5773,2412,quarantine,historical_docs_replaced_by_summary
docs/platform_access_password_recovery_supplement/UAT_MATRIX.md,1434,591,quarantine,historical_docs_replaced_by_summary
docs/platform_access_role_semantics/UNIT_ADMIN_SUPERUSER_LABEL_CORRECTION_2026_06_04.md,1395,745,quarantine,historical_docs_replaced_by_summary
docs/platform_analyzer_exception_register/PLATFORM_RUNTIME_EXCEPTION_REGISTER_FONT_AWESOME_2026_05_31.md,1046,616,quarantine,historical_docs_replaced_by_summary
docs/platform_centers_runtime_uat/MEGA_BATCH_J_PLATFORM_CENTERS_SQL_RESULT_INTAKE_RUNTIME_FIXES_2026_05_10.md,2750,1166,quarantine,historical_docs_replaced_by_summary
docs/platform_development_10k/PALWAKF_PLATFORM_DEVELOPMENT_10K_GLOBAL_ALL_PAGES_LAYOUT_CONTRACT.md,2370,1115,quarantine,historical_docs_replaced_by_summary
docs/platform_navigation/BROWSER_UAT_RESULT_PLATFORM_NAVIGATION_OWNER_READ_GATED_2026_05_29.md,2109,879,quarantine,historical_docs_replaced_by_summary
docs/platform_navigation/NETWORK_UAT_RESULT_PLATFORM_NAVIGATION_OWNER_READ_2026_05_29.md,1529,831,quarantine,historical_docs_replaced_by_summary
docs/platform_navigation/PLATFORM_NAVIGATION_FLUTTER_RUNTIME_READ_ADAPTER_REROUTE_GATED_2026_05_29.md,2080,899,quarantine,historical_docs_replaced_by_summary
docs/platform_navigation/PLATFORM_NAVIGATION_RUNTIME_SOURCE_CERTIFICATION_CHECKLIST_2026_05_29.md,1453,754,quarantine,historical_docs_replaced_by_summary
docs/platform_navigation/PLATFORM_NAVIGATION_STRICT_CONSOLE_EXTERNAL_ERROR_TRIAGE_2026_05_30.md,588,368,quarantine,historical_docs_replaced_by_summary
docs/platform_navigation/RUNTIME_SOURCE_CERTIFICATION_400_ROOT_FIX_2026_05_29.md,2796,1285,quarantine,historical_docs_replaced_by_summary
docs/platform_password_recovery_hash_router_hotfix/README.md,1980,1000,quarantine,historical_docs_replaced_by_summary
docs/platform_services_m3/MEGA_BATCH_M3_SERVICE_CENTER_BROWSER_ADMIN_RUNTIME_UAT_2026_05_11.md,2819,1363,quarantine,historical_docs_replaced_by_summary
docs/platform_services_m3/SERVICE_CENTER_BROWSER_ADMIN_UAT_CHECKLIST_M3_2026_05_11.md,1452,705,quarantine,historical_docs_replaced_by_summary
docs/public_chat/PUBLIC_CHAT_SCOPE_N2_16_UPDATE_2026_05_16.md,358,249,quarantine,historical_docs_replaced_by_summary
docs/public_chat/PUBLIC_CHAT_SCOPE_N2_17_UPDATE_2026_05_16.md,273,198,quarantine,historical_docs_replaced_by_summary
docs/public_runtime/MEDIA_CENTER_RUNTIME_SOURCE_MARKER_VISIBILITY_CONTRACT_2026_05_31.md,940,471,quarantine,historical_docs_replaced_by_summary
docs/public_runtime/MEDIA_CENTER_RUNTIME_SOURCE_ROOT_CUTOVER_CONTRACT_2026_05_31.md,457,247,quarantine,historical_docs_replaced_by_summary
docs/public_runtime/PUBLIC_SERVICES_ROOT_CUTOVER_BROWSER_UAT_CONTRACT_2026_05_30.md,583,361,quarantine,historical_docs_replaced_by_summary
docs/public_runtime/PUBLIC_SERVICES_RUNTIME_SOURCE_ROOT_CUTOVER_CONTRACT_2026_05_30.md,712,403,quarantine,historical_docs_replaced_by_summary
docs/public_runtime/SERVICE_CENTER_OWNERSHIP_VERIFICATION_RUNTIME_SOURCE_CLOSURE_CONTRACT_2026_05_31.md,1050,503,quarantine,historical_docs_replaced_by_summary
docs/PUBLIC_SCHEMA_OWNER_SCHEMA_GUARD_POLICY_2026_06_05.md,1189,623,quarantine,historical_docs_replaced_by_summary
docs/PUBLIC_SCHEMA_QUARANTINE_WAVE2_DECISION_MATRIX_N2_26.md,1178,529,quarantine,historical_docs_replaced_by_summary
docs/pwf_sis/GO_ROUTER_PWF_SIS_ROUTES_SNIPPET.md,773,413,quarantine,historical_docs_replaced_by_summary
docs/pwf_sis/PWF_SIS_02_APPLY_NOTES.md,419,277,quarantine,historical_docs_replaced_by_summary
docs/pwf_sis/PWF_SIS_05_1A_N2_46A_COMPILE_FIX.md,384,265,quarantine,historical_docs_replaced_by_summary
docs/pwf_sis/PWF_SIS_05_1_N2_46_RESPONSIVE_OVERFLOW_FIX.md,404,277,quarantine,historical_docs_replaced_by_summary
docs/pwf_sis/THEME_BOOTSTRAP_SNIPPET.md,372,217,quarantine,historical_docs_replaced_by_summary
docs/README_ACCESSIBILITY_PATCH.md,2517,1290,quarantine,historical_docs_replaced_by_summary
docs/README_PLATFORM_INTEGRATION.md,1256,654,quarantine,historical_docs_replaced_by_summary
docs/README_RIVERPOD_COMPAT.md,440,250,quarantine,historical_docs_replaced_by_summary
docs/release_candidates/n2_6/FINAL_RELEASE_CANDIDATE_DECISION_MEGA_BATCH_N2_6_2026_05_14.md,1269,763,quarantine,historical_docs_replaced_by_summary
docs/REMEDIATION_PLAN.md,1092,627,quarantine,historical_docs_replaced_by_summary
docs/RESULT_INTAKE.md,766,441,quarantine,historical_docs_replaced_by_summary
docs/RESULT_SUMMARY.md,1240,562,quarantine,historical_docs_replaced_by_summary
docs/REWRITE_PLAN.md,1121,605,quarantine,historical_docs_replaced_by_summary
docs/RISK_REGISTER.md,674,407,quarantine,historical_docs_replaced_by_summary
docs/RISK_REGISTER_V4_WAVE1_EXACT_FUNCTION_BODY_EXPORT_RESULT_INTAKE_2026_06_01.md,749,378,quarantine,historical_docs_replaced_by_summary
docs/RISK_REGISTER_V4_WAVE1_NON_COLLISION_MOVE_2026_05_31.md,698,400,quarantine,historical_docs_replaced_by_summary
docs/RISK_REGISTER_V4_WAVE1_RUNTIME_DEPENDENCY_REMEDIATION_2026_05_31.md,716,393,quarantine,historical_docs_replaced_by_summary
docs/ROUTING_SNIPPETS.md,1497,749,quarantine,historical_docs_replaced_by_summary
docs/sessions/MEDIA_CENTER_SESSIONS_INDEX_ANALYZER_LOCAL_VERIFIED_2026_05_06.md,843,409,quarantine,historical_docs_replaced_by_summary
docs/sessions/MEDIA_CENTER_SESSIONS_INDEX_RUNTIME_UX_EDITORIAL_WORKFLOW_2026_05_07.md,901,441,quarantine,historical_docs_replaced_by_summary
docs/sessions/NEXT_SESSION_PROMPT_MEDIA_CENTER_ANALYZER_LOCAL_VERIFIED_2026_05_06.md,768,465,quarantine,historical_docs_replaced_by_summary
docs/sessions/NEXT_SESSION_PROMPT_MEDIA_CENTER_MANUAL_UAT_CLOSURE_2026_05_07.md,1063,653,quarantine,historical_docs_replaced_by_summary
docs/sessions/PLATFORM_DEVELOPMENT_SESSIONS_INDEX_2026_05_08.md,2134,912,quarantine,historical_docs_replaced_by_summary
docs/sessions/PLATFORM_DEVELOPMENT_SESSIONS_INDEX_2026_05_08_ANALYZER_ERROR_ONLY_CLOSURE.md,302,204,quarantine,historical_docs_replaced_by_summary
docs/sessions/PLATFORM_DEVELOPMENT_SESSIONS_INDEX_2026_05_08_FUNCTIONAL_RESUME.md,506,258,quarantine,historical_docs_replaced_by_summary
docs/sessions/PLATFORM_DEVELOPMENT_SESSIONS_INDEX_2026_05_08_PUBLIC_REQUEST_TRACKING.md,1197,441,quarantine,historical_docs_replaced_by_summary
docs/sessions/PLATFORM_DEVELOPMENT_SESSIONS_INDEX_2026_05_08_SERVICES_COLUMNS_POLICIES_INTAKE.md,396,229,quarantine,historical_docs_replaced_by_summary
docs/sessions/PLATFORM_DEVELOPMENT_SESSIONS_INDEX_2026_05_08_SERVICES_RPC_ADAPTER.md,447,249,quarantine,historical_docs_replaced_by_summary
docs/sessions/SESSION_HANDOFF_MEDIA_CENTER_ANALYZER_LOCAL_VERIFIED_2026_05_06.md,3027,1338,quarantine,historical_docs_replaced_by_summary
docs/session_handoff/SESSION_HANDOFF_FONTAWESOME11_CONST_ICONDATA_ANALYZER_HOTFIX_2026_05_31.md,1199,686,quarantine,historical_docs_replaced_by_summary
docs/session_handoff/SESSION_HANDOFF_MEDIA_CENTER_ANALYZER_RUNTIME_RESULT_INTAKE_AWQAF_ASSIST_BLOCKER_2026_05_31.md,1107,553,quarantine,historical_docs_replaced_by_summary
